radar_id,longitude,latitude,interval_start_time,altitude_band,number_of_measurements,avg_u_speed,avg_v_speed,avg_bird_density
6260,5.1783,52.1017,2013-04-10 17:00:00+00,2,49,0,0,0
6410,3.0654,51.1927,2013-04-10 17:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-10 17:00:00+00,2,54,0,0,0
6451,4.451,50.901,2013-04-10 17:00:00+00,1,7,6.91671,6.01634,21.66636
6451,4.451,50.901,2013-04-10 17:00:00+00,2,12,0,0,0
6477,5.5045,49.914,2013-04-10 17:00:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-10 17:00:00+00,2,8,0,0,0
6234,4.7899,52.9533,2013-04-10 17:20:00+00,1,28,0.87106,0.69032,27.14867
6234,4.7899,52.9533,2013-04-10 17:20:00+00,2,69,0,0,0
6260,5.1783,52.1017,2013-04-10 17:20:00+00,1,28,1.78468,1.50719,49.86753
6260,5.1783,52.1017,2013-04-10 17:20:00+00,2,53,0,0,0
6410,3.0654,51.1927,2013-04-10 17:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-10 17:20:00+00,2,55,0,0,0
6451,4.451,50.901,2013-04-10 17:20:00+00,1,6,6.24317,5.54008,15.02828
6451,4.451,50.901,2013-04-10 17:20:00+00,2,16,0,0,0
6477,5.5045,49.914,2013-04-10 17:20:00+00,1,14,1.51100,-0.06626,16.51462
6477,5.5045,49.914,2013-04-10 17:20:00+00,2,18,0,0,0
6234,4.7899,52.9533,2013-04-10 17:40:00+00,1,28,0.92577,0.75733,21.97684
6234,4.7899,52.9533,2013-04-10 17:40:00+00,2,64,0,0,0
6260,5.1783,52.1017,2013-04-10 17:40:00+00,1,28,1.70645,1.46851,53.67963
6260,5.1783,52.1017,2013-04-10 17:40:00+00,2,48,0,0,0
6410,3.0654,51.1927,2013-04-10 17:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-10 17:40:00+00,2,56,0,0,0
6451,4.451,50.901,2013-04-10 17:40:00+00,1,8,4.22120,6.28598,10.17302
6451,4.451,50.901,2013-04-10 17:40:00+00,2,6,0,0,0
6477,5.5045,49.914,2013-04-10 17:40:00+00,1,7,3.40112,-0.53968,59.65712
6477,5.5045,49.914,2013-04-10 17:40:00+00,2,7,0,0,0
6234,4.7899,52.9533,2013-04-10 18:00:00+00,1,28,0.96940,1.07046,20.18606
6234,4.7899,52.9533,2013-04-10 18:00:00+00,2,66,0,0,0
6260,5.1783,52.1017,2013-04-10 18:00:00+00,1,28,1.51219,1.49510,59.50984
6260,5.1783,52.1017,2013-04-10 18:00:00+00,2,61,0,0,0
6410,3.0654,51.1927,2013-04-10 18:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-10 18:00:00+00,2,83,0,0,0
6451,4.451,50.901,2013-04-10 18:00:00+00,1,4,0,0,0
6451,4.451,50.901,2013-04-10 18:00:00+00,2,2,0,0,0
6477,5.5045,49.914,2013-04-10 18:00:00+00,1,7,8.83832,5.43867,102.45583
6477,5.5045,49.914,2013-04-10 18:00:00+00,2,12,0,0,0
6234,4.7899,52.9533,2013-04-10 18:20:00+00,1,28,0.71067,0.84758,18.94958
6234,4.7899,52.9533,2013-04-10 18:20:00+00,2,65,0,0,0
6260,5.1783,52.1017,2013-04-10 18:20:00+00,1,28,2.00550,1.61018,88.57418
6260,5.1783,52.1017,2013-04-10 18:20:00+00,2,59,0,0,0
6410,3.0654,51.1927,2013-04-10 18:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-10 18:20:00+00,2,84,0,0,0
6451,4.451,50.901,2013-04-10 18:20:00+00,1,3,0,0,0
6451,4.451,50.901,2013-04-10 18:20:00+00,2,18,0,0,0
6477,5.5045,49.914,2013-04-10 18:20:00+00,1,14,8.74149,5.86389,217.99929
6477,5.5045,49.914,2013-04-10 18:20:00+00,2,18,0,0,0
6234,4.7899,52.9533,2013-04-10 18:40:00+00,1,28,0.59537,0.75079,21.21977
6234,4.7899,52.9533,2013-04-10 18:40:00+00,2,68,0,0,0
6260,5.1783,52.1017,2013-04-10 18:40:00+00,1,28,4.09682,1.91647,103.78733
6260,5.1783,52.1017,2013-04-10 18:40:00+00,2,54,0,0,0
6410,3.0654,51.1927,2013-04-10 18:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-10 18:40:00+00,2,84,0,0,0
6451,4.451,50.901,2013-04-10 18:40:00+00,1,8,0,0,0
6451,4.451,50.901,2013-04-10 18:40:00+00,2,24,0,0,0
6477,5.5045,49.914,2013-04-10 18:40:00+00,1,7,8.27788,6.48514,345.79343
6477,5.5045,49.914,2013-04-10 18:40:00+00,2,8,10.84366,6.27027,16.28233
6234,4.7899,52.9533,2013-04-10 19:00:00+00,1,28,0.96831,1.27295,23.63428
6234,4.7899,52.9533,2013-04-10 19:00:00+00,2,68,0,0,0
6260,5.1783,52.1017,2013-04-10 19:00:00+00,1,28,8.34855,4.13982,210.31958
6260,5.1783,52.1017,2013-04-10 19:00:00+00,2,53,0,0,0
6410,3.0654,51.1927,2013-04-10 19:00:00+00,1,28,2.22250,2.63129,15.54190
6410,3.0654,51.1927,2013-04-10 19:00:00+00,2,84,0,0,0
6451,4.451,50.901,2013-04-10 19:00:00+00,1,16,10.19623,5.03155,71.61496
6451,4.451,50.901,2013-04-10 19:00:00+00,2,59,0,0,0
6477,5.5045,49.914,2013-04-10 19:00:00+00,1,7,10.60237,8.87237,522.84643
6477,5.5045,49.914,2013-04-10 19:00:00+00,2,10,0,0,0
6234,4.7899,52.9533,2013-04-10 19:20:00+00,1,28,0.84636,1.35416,26.70758
6234,4.7899,52.9533,2013-04-10 19:20:00+00,2,69,0,0,0
6260,5.1783,52.1017,2013-04-10 19:20:00+00,1,28,11.83208,6.37032,466.98672
6260,5.1783,52.1017,2013-04-10 19:20:00+00,2,51,0,0,0
6410,3.0654,51.1927,2013-04-10 19:20:00+00,1,28,1.72378,4.87621,32.14262
6410,3.0654,51.1927,2013-04-10 19:20:00+00,2,84,0,0,0
6451,4.451,50.901,2013-04-10 19:20:00+00,1,26,7.57609,5.35355,134.95965
6451,4.451,50.901,2013-04-10 19:20:00+00,2,82,0,0,0
6477,5.5045,49.914,2013-04-10 19:20:00+00,1,14,10.54588,8.76614,384.77236
6477,5.5045,49.914,2013-04-10 19:20:00+00,2,25,0,0,0
6234,4.7899,52.9533,2013-04-10 19:40:00+00,1,28,0.50796,1.32969,28.30963
6234,4.7899,52.9533,2013-04-10 19:40:00+00,2,69,0,0,0
6260,5.1783,52.1017,2013-04-10 19:40:00+00,1,28,11.96785,6.66275,445.28595
6260,5.1783,52.1017,2013-04-10 19:40:00+00,2,55,0,0,0
6410,3.0654,51.1927,2013-04-10 19:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-10 19:40:00+00,2,83,0,0,0
6451,4.451,50.901,2013-04-10 19:40:00+00,1,28,4.80467,6.54713,208.43776
6451,4.451,50.901,2013-04-10 19:40:00+00,2,88,0,0,0
6477,5.5045,49.914,2013-04-10 19:40:00+00,1,7,7.63013,9.44677,29.71657
6477,5.5045,49.914,2013-04-10 19:40:00+00,2,13,0,0,0
6234,4.7899,52.9533,2013-04-10 20:00:00+00,1,28,0.31823,1.00601,30.37361
6234,4.7899,52.9533,2013-04-10 20:00:00+00,2,62,0,0,0
6260,5.1783,52.1017,2013-04-10 20:00:00+00,1,28,10.33745,6.55982,253.15569
6260,5.1783,52.1017,2013-04-10 20:00:00+00,2,55,0,0,0
6410,3.0654,51.1927,2013-04-10 20:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-10 20:00:00+00,2,82,0,0,0
6451,4.451,50.901,2013-04-10 20:00:00+00,1,28,0,0,0
6451,4.451,50.901,2013-04-10 20:00:00+00,2,88,0,0,0
6477,5.5045,49.914,2013-04-10 20:00:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-10 20:00:00+00,2,13,0,0,0
6234,4.7899,52.9533,2013-04-10 20:20:00+00,1,28,0.53434,1.92532,41.58807
6234,4.7899,52.9533,2013-04-10 20:20:00+00,2,70,0,0,0
6260,5.1783,52.1017,2013-04-10 20:20:00+00,1,28,8.73106,6.06464,149.82920
6260,5.1783,52.1017,2013-04-10 20:20:00+00,2,64,0,0,0
6410,3.0654,51.1927,2013-04-10 20:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-10 20:20:00+00,2,80,0,0,0
6451,4.451,50.901,2013-04-10 20:20:00+00,1,28,0,0,0
6451,4.451,50.901,2013-04-10 20:20:00+00,2,86,0,0,0
6477,5.5045,49.914,2013-04-10 20:20:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-10 20:20:00+00,2,23,0,0,0
6234,4.7899,52.9533,2013-04-10 20:40:00+00,1,28,0.74624,2.17721,46.80313
6234,4.7899,52.9533,2013-04-10 20:40:00+00,2,66,0,0,0
6260,5.1783,52.1017,2013-04-10 20:40:00+00,1,28,6.80678,4.75578,87.12286
6260,5.1783,52.1017,2013-04-10 20:40:00+00,2,67,9.16275,2.25156,10.61332
6410,3.0654,51.1927,2013-04-10 20:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-10 20:40:00+00,2,75,0,0,0
6451,4.451,50.901,2013-04-10 20:40:00+00,1,28,0,0,0
6451,4.451,50.901,2013-04-10 20:40:00+00,2,76,0,0,0
6477,5.5045,49.914,2013-04-10 20:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-10 20:40:00+00,2,12,0,0,0
6234,4.7899,52.9533,2013-04-10 21:00:00+00,1,28,0.64276,2.63183,46.48879
6234,4.7899,52.9533,2013-04-10 21:00:00+00,2,70,0,0,0
6260,5.1783,52.1017,2013-04-10 21:00:00+00,1,28,5.62357,3.53304,78.08896
6260,5.1783,52.1017,2013-04-10 21:00:00+00,2,88,0,0,0
6410,3.0654,51.1927,2013-04-10 21:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-10 21:00:00+00,2,79,0,0,0
6451,4.451,50.901,2013-04-10 21:00:00+00,1,28,0,0,0
6451,4.451,50.901,2013-04-10 21:00:00+00,2,72,0,0,0
6477,5.5045,49.914,2013-04-10 21:00:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-10 21:00:00+00,2,12,0,0,0
6234,4.7899,52.9533,2013-04-10 21:20:00+00,1,28,0.65117,3.01798,43.80457
6234,4.7899,52.9533,2013-04-10 21:20:00+00,2,75,0,0,0
6260,5.1783,52.1017,2013-04-10 21:20:00+00,1,28,5.21395,2.59622,83.07211
6260,5.1783,52.1017,2013-04-10 21:20:00+00,2,88,0,0,0
6410,3.0654,51.1927,2013-04-10 21:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-10 21:20:00+00,2,82,0,0,0
6451,4.451,50.901,2013-04-10 21:20:00+00,1,28,0,0,0
6451,4.451,50.901,2013-04-10 21:20:00+00,2,81,0,0,0
6477,5.5045,49.914,2013-04-10 21:20:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-10 21:20:00+00,2,26,0,0,0
6234,4.7899,52.9533,2013-04-10 21:40:00+00,1,28,0.86286,3.12306,46.47590
6234,4.7899,52.9533,2013-04-10 21:40:00+00,2,75,0,0,0
6260,5.1783,52.1017,2013-04-10 21:40:00+00,1,28,5.02214,2.38284,80.45069
6260,5.1783,52.1017,2013-04-10 21:40:00+00,2,88,0,0,0
6410,3.0654,51.1927,2013-04-10 21:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-10 21:40:00+00,2,80,0,0,0
6451,4.451,50.901,2013-04-10 21:40:00+00,1,28,0,0,0
6451,4.451,50.901,2013-04-10 21:40:00+00,2,87,0,0,0
6477,5.5045,49.914,2013-04-10 21:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-10 21:40:00+00,2,13,0,0,0
6234,4.7899,52.9533,2013-04-10 22:00:00+00,1,28,1.13071,2.97746,50.71800
6234,4.7899,52.9533,2013-04-10 22:00:00+00,2,68,0,0,0
6260,5.1783,52.1017,2013-04-10 22:00:00+00,1,28,4.57277,2.64519,77.79110
6260,5.1783,52.1017,2013-04-10 22:00:00+00,2,88,0,0,0
6410,3.0654,51.1927,2013-04-10 22:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-10 22:00:00+00,2,80,0,0,0
6451,4.451,50.901,2013-04-10 22:00:00+00,1,28,0,0,0
6451,4.451,50.901,2013-04-10 22:00:00+00,2,81,0,0,0
6477,5.5045,49.914,2013-04-10 22:00:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-10 22:00:00+00,2,11,0,0,0
6234,4.7899,52.9533,2013-04-10 22:20:00+00,1,28,1.06380,2.69185,45.96345
6234,4.7899,52.9533,2013-04-10 22:20:00+00,2,72,0,0,0
6260,5.1783,52.1017,2013-04-10 22:20:00+00,1,28,4.00365,3.35877,72.34023
6260,5.1783,52.1017,2013-04-10 22:20:00+00,2,88,0,0,0
6410,3.0654,51.1927,2013-04-10 22:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-10 22:20:00+00,2,78,0,0,0
6451,4.451,50.901,2013-04-10 22:20:00+00,1,28,0,0,0
6451,4.451,50.901,2013-04-10 22:20:00+00,2,82,0,0,0
6477,5.5045,49.914,2013-04-10 22:20:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-10 22:20:00+00,2,20,0,0,0
6234,4.7899,52.9533,2013-04-10 22:40:00+00,1,28,1.38522,2.61537,49.44644
6234,4.7899,52.9533,2013-04-10 22:40:00+00,2,72,6.57634,2.02549,10.01703
6260,5.1783,52.1017,2013-04-10 22:40:00+00,1,28,2.63115,4.68286,61.02481
6260,5.1783,52.1017,2013-04-10 22:40:00+00,2,88,0,0,0
6410,3.0654,51.1927,2013-04-10 22:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-10 22:40:00+00,2,71,0,0,0
6451,4.451,50.901,2013-04-10 22:40:00+00,1,28,0,0,0
6451,4.451,50.901,2013-04-10 22:40:00+00,2,67,0,0,0
6477,5.5045,49.914,2013-04-10 22:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-10 22:40:00+00,2,10,0,0,0
6234,4.7899,52.9533,2013-04-10 23:00:00+00,1,28,1.83470,2.43712,49.98710
6234,4.7899,52.9533,2013-04-10 23:00:00+00,2,81,0,0,0
6260,5.1783,52.1017,2013-04-10 23:00:00+00,1,28,0.95002,5.76984,65.90520
6260,5.1783,52.1017,2013-04-10 23:00:00+00,2,88,0,0,0
6410,3.0654,51.1927,2013-04-10 23:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-10 23:00:00+00,2,59,0,0,0
6451,4.451,50.901,2013-04-10 23:00:00+00,1,21,0,0,0
6451,4.451,50.901,2013-04-10 23:00:00+00,2,33,0,0,0
6477,5.5045,49.914,2013-04-10 23:00:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-10 23:00:00+00,2,9,0,0,0
6234,4.7899,52.9533,2013-04-10 23:20:00+00,1,28,1.91217,1.81888,50.24248
6234,4.7899,52.9533,2013-04-10 23:20:00+00,2,88,0,0,0
6260,5.1783,52.1017,2013-04-10 23:20:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-10 23:20:00+00,2,88,0,0,0
6410,3.0654,51.1927,2013-04-10 23:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-10 23:20:00+00,2,51,0,0,0
6451,4.451,50.901,2013-04-10 23:20:00+00,1,21,0,0,0
6451,4.451,50.901,2013-04-10 23:20:00+00,2,41,0,0,0
6477,5.5045,49.914,2013-04-10 23:20:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-10 23:20:00+00,2,26,0,0,0
6234,4.7899,52.9533,2013-04-10 23:40:00+00,1,28,2.47346,1.96110,48.16528
6234,4.7899,52.9533,2013-04-10 23:40:00+00,2,88,0,0,0
6260,5.1783,52.1017,2013-04-10 23:40:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-10 23:40:00+00,2,88,0,0,0
6410,3.0654,51.1927,2013-04-10 23:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-10 23:40:00+00,2,53,0,0,0
6451,4.451,50.901,2013-04-10 23:40:00+00,1,28,0,0,0
6451,4.451,50.901,2013-04-10 23:40:00+00,2,61,0,0,0
6477,5.5045,49.914,2013-04-10 23:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-10 23:40:00+00,2,16,0,0,0
6234,4.7899,52.9533,2013-04-11 00:00:00+00,1,28,3.01727,2.13193,44.52265
6234,4.7899,52.9533,2013-04-11 00:00:00+00,2,88,0,0,0
6260,5.1783,52.1017,2013-04-11 00:00:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-11 00:00:00+00,2,88,0,0,0
6410,3.0654,51.1927,2013-04-11 00:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-11 00:00:00+00,2,64,0,0,0
6451,4.451,50.901,2013-04-11 00:00:00+00,1,21,0,0,0
6451,4.451,50.901,2013-04-11 00:00:00+00,2,50,0,0,0
6477,5.5045,49.914,2013-04-11 00:00:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-11 00:00:00+00,2,14,0,0,0
6234,4.7899,52.9533,2013-04-11 00:20:00+00,1,28,3.22657,2.95472,43.14136
6234,4.7899,52.9533,2013-04-11 00:20:00+00,2,87,0,0,0
6260,5.1783,52.1017,2013-04-11 00:20:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-11 00:20:00+00,2,88,0,0,0
6410,3.0654,51.1927,2013-04-11 00:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-11 00:20:00+00,2,63,0,0,0
6451,4.451,50.901,2013-04-11 00:20:00+00,1,28,0,0,0
6451,4.451,50.901,2013-04-11 00:20:00+00,2,63,0,0,0
6477,5.5045,49.914,2013-04-11 00:20:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-11 00:20:00+00,2,23,0,0,0
6234,4.7899,52.9533,2013-04-11 00:40:00+00,1,28,3.31929,3.38163,35.72691
6234,4.7899,52.9533,2013-04-11 00:40:00+00,2,88,0,0,0
6260,5.1783,52.1017,2013-04-11 00:40:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-11 00:40:00+00,2,88,0,0,0
6410,3.0654,51.1927,2013-04-11 00:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-11 00:40:00+00,2,46,0,0,0
6451,4.451,50.901,2013-04-11 00:40:00+00,1,28,0,0,0
6451,4.451,50.901,2013-04-11 00:40:00+00,2,47,0,0,0
6477,5.5045,49.914,2013-04-11 00:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-11 00:40:00+00,2,11,18.50592,8.56651,21.11537
6234,4.7899,52.9533,2013-04-11 01:00:00+00,1,28,2.31307,3.47535,30.07584
6234,4.7899,52.9533,2013-04-11 01:00:00+00,2,88,0,0,0
6260,5.1783,52.1017,2013-04-11 01:00:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-11 01:00:00+00,2,88,0,0,0
6410,3.0654,51.1927,2013-04-11 01:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-11 01:00:00+00,2,44,0,0,0
6451,4.451,50.901,2013-04-11 01:00:00+00,1,28,0,0,0
6451,4.451,50.901,2013-04-11 01:00:00+00,2,42,0,0,0
6477,5.5045,49.914,2013-04-11 01:00:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-11 01:00:00+00,2,8,17.73562,8.21881,14.31721
6234,4.7899,52.9533,2013-04-11 01:20:00+00,1,28,1.71411,3.68652,25.39366
6234,4.7899,52.9533,2013-04-11 01:20:00+00,2,88,0,0,0
6260,5.1783,52.1017,2013-04-11 01:20:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-11 01:20:00+00,2,88,0,0,0
6410,3.0654,51.1927,2013-04-11 01:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-11 01:20:00+00,2,44,11.59498,7.86811,13.96276
6451,4.451,50.901,2013-04-11 01:20:00+00,1,28,0,0,0
6451,4.451,50.901,2013-04-11 01:20:00+00,2,32,0,0,0
6477,5.5045,49.914,2013-04-11 01:20:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-11 01:20:00+00,2,14,9.72416,4.60563,16.37102
6234,4.7899,52.9533,2013-04-11 01:40:00+00,1,28,0.36026,4.09540,18.85935
6234,4.7899,52.9533,2013-04-11 01:40:00+00,2,88,0,0,0
6260,5.1783,52.1017,2013-04-11 01:40:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-11 01:40:00+00,2,88,0,0,0
6410,3.0654,51.1927,2013-04-11 01:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-11 01:40:00+00,2,33,0,0,0
6451,4.451,50.901,2013-04-11 01:40:00+00,1,28,0,0,0
6451,4.451,50.901,2013-04-11 01:40:00+00,2,23,0,0,0
6477,5.5045,49.914,2013-04-11 01:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-11 01:40:00+00,2,6,7.90596,0.98619,13.96094
6234,4.7899,52.9533,2013-04-11 02:00:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-11 02:00:00+00,2,86,0,0,0
6260,5.1783,52.1017,2013-04-11 02:00:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-11 02:00:00+00,2,87,0,0,0
6410,3.0654,51.1927,2013-04-11 02:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-11 02:00:00+00,2,35,0,0,0
6451,4.451,50.901,2013-04-11 02:00:00+00,1,28,0,0,0
6451,4.451,50.901,2013-04-11 02:00:00+00,2,15,16.28355,12.36409,11.69173
6477,5.5045,49.914,2013-04-11 02:00:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-11 02:00:00+00,2,8,0,0,0
6234,4.7899,52.9533,2013-04-11 02:20:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-11 02:20:00+00,2,88,0,0,0
6260,5.1783,52.1017,2013-04-11 02:20:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-11 02:20:00+00,2,84,0,0,0
6410,3.0654,51.1927,2013-04-11 02:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-11 02:20:00+00,2,31,0,0,0
6451,4.451,50.901,2013-04-11 02:20:00+00,1,28,0,0,0
6451,4.451,50.901,2013-04-11 02:20:00+00,2,12,0,0,0
6477,5.5045,49.914,2013-04-11 02:20:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-11 02:20:00+00,2,13,0,0,0
6234,4.7899,52.9533,2013-04-11 02:40:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-11 02:40:00+00,2,88,0,0,0
6260,5.1783,52.1017,2013-04-11 02:40:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-11 02:40:00+00,2,83,0,0,0
6410,3.0654,51.1927,2013-04-11 02:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-11 02:40:00+00,2,34,0,0,0
6451,4.451,50.901,2013-04-11 02:40:00+00,1,28,0,0,0
6451,4.451,50.901,2013-04-11 02:40:00+00,2,12,0,0,0
6477,5.5045,49.914,2013-04-11 02:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-11 02:40:00+00,2,8,0,0,0
6234,4.7899,52.9533,2013-04-11 03:00:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-11 03:00:00+00,2,88,0,0,0
6260,5.1783,52.1017,2013-04-11 03:00:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-11 03:00:00+00,2,79,13.62352,8.77679,30.85165
6410,3.0654,51.1927,2013-04-11 03:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-11 03:00:00+00,2,33,8.82010,4.97518,19.09925
6451,4.451,50.901,2013-04-11 03:00:00+00,1,28,0,0,0
6451,4.451,50.901,2013-04-11 03:00:00+00,2,12,0,0,0
6477,5.5045,49.914,2013-04-11 03:00:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-11 03:00:00+00,2,8,0,0,0
6234,4.7899,52.9533,2013-04-11 03:20:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-11 03:20:00+00,2,87,0,0,0
6260,5.1783,52.1017,2013-04-11 03:20:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-11 03:20:00+00,2,70,13.14031,7.91845,25.06698
6410,3.0654,51.1927,2013-04-11 03:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-11 03:20:00+00,2,39,0,0,0
6451,4.451,50.901,2013-04-11 03:20:00+00,1,28,0,0,0
6451,4.451,50.901,2013-04-11 03:20:00+00,2,12,0,0,0
6477,5.5045,49.914,2013-04-11 03:20:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-11 03:20:00+00,2,14,0,0,0
6234,4.7899,52.9533,2013-04-11 03:40:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-11 03:40:00+00,2,83,0,0,0
6260,5.1783,52.1017,2013-04-11 03:40:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-11 03:40:00+00,2,62,11.46978,6.95503,40.59500
6410,3.0654,51.1927,2013-04-11 03:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-11 03:40:00+00,2,39,0,0,0
6451,4.451,50.901,2013-04-11 03:40:00+00,1,28,0,0,0
6451,4.451,50.901,2013-04-11 03:40:00+00,2,12,0,0,0
6477,5.5045,49.914,2013-04-11 03:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-11 03:40:00+00,2,6,4.39296,0.56963,11.39247
6234,4.7899,52.9533,2013-04-11 04:00:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-11 04:00:00+00,2,83,0,0,0
6260,5.1783,52.1017,2013-04-11 04:00:00+00,1,28,-2.02703,9.20396,20.62961
6260,5.1783,52.1017,2013-04-11 04:00:00+00,2,58,10.86750,6.45166,33.30037
6410,3.0654,51.1927,2013-04-11 04:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-11 04:00:00+00,2,36,0,0,0
6451,4.451,50.901,2013-04-11 04:00:00+00,1,28,0,0,0
6451,4.451,50.901,2013-04-11 04:00:00+00,2,12,0,0,0
6477,5.5045,49.914,2013-04-11 04:00:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-11 04:00:00+00,2,10,0,0,0
6234,4.7899,52.9533,2013-04-11 04:20:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-11 04:20:00+00,2,74,0,0,0
6260,5.1783,52.1017,2013-04-11 04:20:00+00,1,28,0.63905,9.07265,35.43634
6260,5.1783,52.1017,2013-04-11 04:20:00+00,2,57,11.11668,6.00507,47.08609
6410,3.0654,51.1927,2013-04-11 04:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-11 04:20:00+00,2,37,0,0,0
6451,4.451,50.901,2013-04-11 04:20:00+00,1,26,15.91628,8.61030,31.24170
6451,4.451,50.901,2013-04-11 04:20:00+00,2,11,0,0,0
6477,5.5045,49.914,2013-04-11 04:20:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-11 04:20:00+00,2,12,0,0,0
6234,4.7899,52.9533,2013-04-11 04:40:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-11 04:40:00+00,2,74,0,0,0
6260,5.1783,52.1017,2013-04-11 04:40:00+00,1,28,3.02764,8.74568,54.61541
6260,5.1783,52.1017,2013-04-11 04:40:00+00,2,51,10.05291,5.70627,32.74359
6410,3.0654,51.1927,2013-04-11 04:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-11 04:40:00+00,2,39,0,0,0
