radar_id,interval_start_time,altitude_band,avg_u_speed,avg_v_speed,avg_bird_density,vertical_integrated_density,number_of_measurements
6260,2013-04-10 14:00:00+00,1,5.21575,1.29430,3.59329,5.03061,28
6260,2013-04-10 14:00:00+00,2,0,0,0.00000,0.00000,42
6410,2013-04-10 14:00:00+00,1,2.39845,1.34999,1.53326,2.14656,28
6410,2013-04-10 14:00:00+00,2,0,0,0.00000,0.00000,38
6451,2013-04-10 14:00:00+00,1,7.68941,3.11434,2.62898,3.68057,9
6477,2013-04-10 14:00:00+00,1,5.89264,0.06566,0.97684,1.36757,7
6477,2013-04-10 14:00:00+00,2,0,0,0.07027,0.16864,9
6234,2013-04-10 14:20:00+00,1,3.10139,0.02240,0.79233,1.10926,28
6234,2013-04-10 14:20:00+00,2,0,0,0.00000,0.00000,48
6260,2013-04-10 14:20:00+00,1,5.18686,1.18156,4.37176,6.12046,28
6260,2013-04-10 14:20:00+00,2,0,0,0.00000,0.00000,45
6410,2013-04-10 14:20:00+00,1,2.76299,0.86911,1.23530,1.72942,28
6410,2013-04-10 14:20:00+00,2,0,0,0.00320,0.00768,34
6451,2013-04-10 14:20:00+00,1,6.32486,2.48516,1.51530,2.12142,10
6477,2013-04-10 14:20:00+00,1,2.84959,0.13944,0.50262,0.70367,14
6477,2013-04-10 14:20:00+00,2,0,0,0.04294,0.10305,16
6234,2013-04-10 14:40:00+00,1,3.18345,-0.10860,0.68909,0.96473,28
6234,2013-04-10 14:40:00+00,2,0,0,0.00000,0.00000,48
6260,2013-04-10 14:40:00+00,1,5.18510,1.05277,4.70513,6.58718,28
6260,2013-04-10 14:40:00+00,2,0,0,0.00000,0.00000,45
6410,2013-04-10 14:40:00+00,1,1.84423,0.92778,1.13093,1.58330,28
6410,2013-04-10 14:40:00+00,2,0,0,0.00000,0.00000,35
6451,2013-04-10 14:40:00+00,1,5.43595,2.13264,1.18734,1.66228,14
6477,2013-04-10 14:40:00+00,1,2.83915,2.10065,0.88460,1.23844,7
6477,2013-04-10 14:40:00+00,2,0,0,0.05792,0.13901,6
6234,2013-04-10 15:00:00+00,1,2.09829,-0.70462,1.15647,1.61906,28
6234,2013-04-10 15:00:00+00,2,0,0,0.01904,0.04569,48
6260,2013-04-10 15:00:00+00,1,4.68644,1.42401,4.98754,6.98256,28
6260,2013-04-10 15:00:00+00,2,0,0,0.00000,0.00000,42
6410,2013-04-10 15:00:00+00,1,1.46746,0.92461,0.98656,1.38118,28
6410,2013-04-10 15:00:00+00,2,0,0,0.00973,0.02335,41
6451,2013-04-10 15:00:00+00,1,5.19430,1.34446,0.21877,0.30627,15
6477,2013-04-10 15:00:00+00,1,6.34592,3.29931,0.93068,1.30295,7
6477,2013-04-10 15:00:00+00,2,0,0,0.14453,0.34688,6
6234,2013-04-10 15:20:00+00,1,2.08405,-0.38982,1.37270,1.92178,28
6234,2013-04-10 15:20:00+00,2,0,0,0.00000,0.00000,48
6260,2013-04-10 15:20:00+00,1,4.17122,1.31483,4.86946,6.81725,28
6260,2013-04-10 15:20:00+00,2,0,0,0.00000,0.00000,45
6410,2013-04-10 15:20:00+00,1,1.36050,0.80259,0.97253,1.36154,28
6410,2013-04-10 15:20:00+00,2,0,0,0.03284,0.07882,36
6451,2013-04-10 15:20:00+00,1,4.99984,2.23387,0.11038,0.15453,16
6477,2013-04-10 15:20:00+00,1,8.65724,2.43298,0.25651,0.35912,14
6477,2013-04-10 15:20:00+00,2,0,0,0.16101,0.38643,18
6234,2013-04-10 15:40:00+00,1,2.42686,0.08796,1.57740,2.20836,28
6234,2013-04-10 15:40:00+00,2,0,0,0.00000,0.00000,48
6260,2013-04-10 15:40:00+00,1,3.75058,1.49197,4.04621,5.66469,28
6260,2013-04-10 15:40:00+00,2,0,0,0.00000,0.00000,41
6410,2013-04-10 15:40:00+00,1,1.24835,1.54807,0.93073,1.30302,28
6410,2013-04-10 15:40:00+00,2,9.36136,4.01062,0.12918,0.31004,41
6451,2013-04-10 15:40:00+00,1,7.56551,2.91362,1.12448,1.57427,11
6477,2013-04-10 15:40:00+00,1,0,0,0.00000,0.00000,7
6477,2013-04-10 15:40:00+00,2,12.82960,1.46228,0.22563,0.54150,12
6234,2013-04-10 16:00:00+00,1,1.70038,-0.12005,1.65903,2.32264,28
6234,2013-04-10 16:00:00+00,2,0,0,0.02657,0.06376,48
6260,2013-04-10 16:00:00+00,1,3.66781,1.90931,3.58687,5.02162,28
6260,2013-04-10 16:00:00+00,2,0,0,0.00000,0.00000,45
6410,2013-04-10 16:00:00+00,1,0.84810,1.80458,1.11396,1.55955,28
6410,2013-04-10 16:00:00+00,2,0,0,0.06542,0.15702,45
6451,2013-04-10 16:00:00+00,1,8.31339,2.88842,2.36404,3.30965,8
6477,2013-04-10 16:00:00+00,1,6.70557,3.02207,0.95854,1.34195,7
6477,2013-04-10 16:00:00+00,2,0,0,0.04544,0.10905,11
6234,2013-04-10 16:20:00+00,1,2.16185,-0.26793,2.07185,2.90059,28
6234,2013-04-10 16:20:00+00,2,0,0,0.00000,0.00000,48
6260,2013-04-10 16:20:00+00,1,3.53941,2.00392,3.85900,5.40260,28
6260,2013-04-10 16:20:00+00,2,0,0,0.00000,0.00000,43
6410,2013-04-10 16:20:00+00,1,1.04447,1.92644,1.05576,1.47807,28
6410,2013-04-10 16:20:00+00,2,11.42662,2.26830,0.14727,0.35344,44
6451,2013-04-10 16:20:00+00,1,9.23029,5.12261,2.63419,3.68787,8
6477,2013-04-10 16:20:00+00,1,3.16654,2.87418,1.03829,1.45360,14
6477,2013-04-10 16:20:00+00,2,13.75800,0.58908,0.20559,0.49341,21
6234,2013-04-10 16:40:00+00,1,1.73790,0.48162,1.83816,2.57342,28
6234,2013-04-10 16:40:00+00,2,0,0,0.00944,0.02265,48
6260,2013-04-10 16:40:00+00,1,3.39277,1.79255,4.28088,5.99323,28
6260,2013-04-10 16:40:00+00,2,0,0,0.00000,0.00000,43
6410,2013-04-10 16:40:00+00,1,0.64092,2.88279,1.04950,1.46930,28
6410,2013-04-10 16:40:00+00,2,12.87910,2.88389,0.18401,0.44162,48
6451,2013-04-10 16:40:00+00,1,10.28836,6.90078,2.16963,3.03748,8
6451,2013-04-10 16:40:00+00,2,0,0,0.00000,0.00000,1
6477,2013-04-10 16:40:00+00,1,0.75244,1.16476,0.14396,0.20155,7
6477,2013-04-10 16:40:00+00,2,0,0,0.13646,0.32750,8
6234,2013-04-10 17:00:00+00,1,1.10772,0.73055,2.40755,3.37057,28
6234,2013-04-10 17:00:00+00,2,-0.42649,-1.00030,0.03005,0.07212,48
6260,2013-04-10 17:00:00+00,1,3.51187,1.72714,3.75739,5.26034,28
6260,2013-04-10 17:00:00+00,2,0,0,0.00000,0.00000,44
6410,2013-04-10 17:00:00+00,1,0.25213,4.86808,0.85592,1.19829,28
6410,2013-04-10 17:00:00+00,2,8.68794,3.24554,0.15526,0.37261,48
6451,2013-04-10 17:00:00+00,1,8.71425,7.98001,1.96967,2.75754,7
6451,2013-04-10 17:00:00+00,2,0,0,0.00000,0.00000,10
6477,2013-04-10 17:00:00+00,1,0,0,0.00000,0.00000,7
6477,2013-04-10 17:00:00+00,2,13.39580,5.31231,0.26353,0.63247,8
6234,2013-04-10 17:20:00+00,1,1.15624,0.91415,2.46806,3.45529,28
6234,2013-04-10 17:20:00+00,2,0,0,0.00000,0.00000,48
6260,2013-04-10 17:20:00+00,1,2.97908,1.75886,4.53341,6.34678,28
6260,2013-04-10 17:20:00+00,2,0,0,0.00000,0.00000,44
6410,2013-04-10 17:20:00+00,1,-0.37369,4.05502,0.89732,1.25625,28
6410,2013-04-10 17:20:00+00,2,8.37231,3.60220,0.40509,0.97221,48
6451,2013-04-10 17:20:00+00,1,8.19897,7.99491,1.31313,1.83838,6
6451,2013-04-10 17:20:00+00,2,0,0,0.00000,0.00000,16
6477,2013-04-10 17:20:00+00,1,0.99104,0.25916,1.50133,2.10186,14
6477,2013-04-10 17:20:00+00,2,10.55700,1.18243,0.13638,0.32732,18
6234,2013-04-10 17:40:00+00,1,1.60250,1.14089,1.99789,2.79705,28
6234,2013-04-10 17:40:00+00,2,0,0,0.00000,0.00000,48
6260,2013-04-10 17:40:00+00,1,2.93519,1.89009,4.61228,6.45719,28
6260,2013-04-10 17:40:00+00,2,0,0,0.00000,0.00000,43
6410,2013-04-10 17:40:00+00,1,-0.72329,3.89908,0.86028,1.20440,28
6410,2013-04-10 17:40:00+00,2,8.23724,4.93536,0.32864,0.78873,48
6451,2013-04-10 17:40:00+00,1,7.96882,8.91363,0.88828,1.24360,8
6451,2013-04-10 17:40:00+00,2,0,0,0.00000,0.00000,6
6477,2013-04-10 17:40:00+00,1,3.48687,0.54296,5.42337,7.59272,7
6477,2013-04-10 17:40:00+00,2,0,0,0.26595,0.63828,6
6234,2013-04-10 18:00:00+00,1,2.10244,1.78036,1.65705,2.31987,28
6234,2013-04-10 18:00:00+00,2,0,0,0.00000,0.00000,48
6260,2013-04-10 18:00:00+00,1,2.21313,1.76694,5.40999,7.57398,28
6260,2013-04-10 18:00:00+00,2,0,0,0.00000,0.00000,48
6410,2013-04-10 18:00:00+00,1,-1.77004,3.82075,1.01757,1.42460,28
6410,2013-04-10 18:00:00+00,2,0,0,0.04601,0.11042,48
6451,2013-04-10 18:00:00+00,1,8.11994,10.22120,0.85081,1.19114,4
6451,2013-04-10 18:00:00+00,2,0,0,0.00000,0.00000,2
6477,2013-04-10 18:00:00+00,1,8.83832,5.43867,9.31417,13.03983,7
6477,2013-04-10 18:00:00+00,2,0,0,0.00000,0.00000,12
6234,2013-04-10 18:20:00+00,1,1.52756,1.42472,1.72269,2.41177,28
6234,2013-04-10 18:20:00+00,2,0,0,0.00000,0.00000,48
6260,2013-04-10 18:20:00+00,1,2.20293,1.68215,7.74645,10.84503,28
6260,2013-04-10 18:20:00+00,2,0,0,0.00000,0.00000,45
6410,2013-04-10 18:20:00+00,1,-1.03771,1.80753,0.85429,1.19601,28
6410,2013-04-10 18:20:00+00,2,5.80963,5.28036,0.12736,0.30566,48
6451,2013-04-10 18:20:00+00,1,0,0,0.31302,0.43823,3
6451,2013-04-10 18:20:00+00,2,0,0,0.00000,0.00000,18
6477,2013-04-10 18:20:00+00,1,7.91276,6.13675,19.81812,27.74536,14
6477,2013-04-10 18:20:00+00,2,13.59050,4.40420,0.17263,0.41430,18
6234,2013-04-10 18:40:00+00,1,1.54102,1.34011,1.92907,2.70070,28
6234,2013-04-10 18:40:00+00,2,0,0,0.00245,0.00588,48
6260,2013-04-10 18:40:00+00,1,4.23720,1.94932,9.43521,13.20930,28
6260,2013-04-10 18:40:00+00,2,0,0,0.00000,0.00000,47
6410,2013-04-10 18:40:00+00,1,0.04581,0.86782,0.41881,0.58634,28
6410,2013-04-10 18:40:00+00,2,0,0,0.04774,0.11458,48
6451,2013-04-10 18:40:00+00,1,9.21234,4.86866,0.65946,0.92325,8
6451,2013-04-10 18:40:00+00,2,0,0,0.00000,0.00000,5
6477,2013-04-10 18:40:00+00,1,8.27788,6.48514,31.43577,44.01007,7
6477,2013-04-10 18:40:00+00,2,10.89058,7.96182,1.48021,3.55251,8
6234,2013-04-10 19:00:00+00,1,2.10330,2.09196,2.11809,2.96533,28
6234,2013-04-10 19:00:00+00,2,0,0,0.00000,0.00000,48
6260,2013-04-10 19:00:00+00,1,8.34855,4.13982,19.11996,26.76795,28
6260,2013-04-10 19:00:00+00,2,0,0,0.00000,0.00000,45
6410,2013-04-10 19:00:00+00,1,1.93282,2.76901,1.41290,1.97806,28
6410,2013-04-10 19:00:00+00,2,0,0,0.00000,0.00000,48
6451,2013-04-10 19:00:00+00,1,10.00812,5.14730,6.51045,9.11463,16
6451,2013-04-10 19:00:00+00,2,0,0,0.00000,0.00000,24
6477,2013-04-10 19:00:00+00,1,10.72706,8.98002,46.61325,65.25855,7
6477,2013-04-10 19:00:00+00,2,13.69207,4.36719,0.66498,1.59595,10
6234,2013-04-10 19:20:00+00,1,1.66649,2.13022,2.40687,3.36961,28
6234,2013-04-10 19:20:00+00,2,0,0,0.00000,0.00000,48
6260,2013-04-10 19:20:00+00,1,11.83208,6.37032,42.45334,59.43467,28
6260,2013-04-10 19:20:00+00,2,1.19915,1.47524,0.23875,0.57299,44
6410,2013-04-10 19:20:00+00,1,0.20257,4.97798,2.63951,3.69532,28
6410,2013-04-10 19:20:00+00,2,0,0,0.00000,0.00000,48
6451,2013-04-10 19:20:00+00,1,7.41711,4.84664,11.74670,16.44538,26
6451,2013-04-10 19:20:00+00,2,0,0,0.00000,0.00000,45
6477,2013-04-10 19:20:00+00,1,11.46851,8.71336,34.09512,47.73316,14
6477,2013-04-10 19:20:00+00,2,13.79460,0.72811,0.04969,0.11927,23
6234,2013-04-10 19:40:00+00,1,0.85342,1.76604,2.57360,3.60304,28
6234,2013-04-10 19:40:00+00,2,0,0,0.00000,0.00000,48
6260,2013-04-10 19:40:00+00,1,11.96785,6.66275,40.48054,56.67276,28
6260,2013-04-10 19:40:00+00,2,3.48439,2.30719,0.58323,1.39976,45
6410,2013-04-10 19:40:00+00,1,-1.02227,6.02552,1.07819,1.50946,28
6410,2013-04-10 19:40:00+00,2,0,0,0.00000,0.00000,48
6451,2013-04-10 19:40:00+00,1,3.80396,6.19069,18.29456,25.61239,28
6451,2013-04-10 19:40:00+00,2,0,0,0.00000,0.00000,48
6477,2013-04-10 19:40:00+00,1,0,0,0.00000,0.00000,7
6477,2013-04-10 19:40:00+00,2,0,0,0.00000,0.00000,12
6234,2013-04-10 20:00:00+00,1,0.48819,1.19521,2.76124,3.86573,28
6234,2013-04-10 20:00:00+00,2,0,0,0.00000,0.00000,48
6260,2013-04-10 20:00:00+00,1,10.33745,6.55982,23.01415,32.21981,28
6260,2013-04-10 20:00:00+00,2,5.12065,2.94959,0.73490,1.76377,44
6410,2013-04-10 20:00:00+00,1,0,0,0.00000,0.00000,28
6410,2013-04-10 20:00:00+00,2,0,0,0.00000,0.00000,48
6451,2013-04-10 20:00:00+00,1,2.75633,7.04730,10.51406,14.71968,28
6451,2013-04-10 20:00:00+00,2,0,0,0.00000,0.00000,48
6477,2013-04-10 20:00:00+00,1,0,0,0.00000,0.00000,7
6477,2013-04-10 20:00:00+00,2,0,0,0.00000,0.00000,12
6234,2013-04-10 20:20:00+00,1,0.70264,2.14395,3.78073,5.29303,28
6234,2013-04-10 20:20:00+00,2,0,0,0.00000,0.00000,48
6260,2013-04-10 20:20:00+00,1,8.73106,6.06464,13.62084,19.06917,28
6260,2013-04-10 20:20:00+00,2,3.41016,1.87461,0.58166,1.39599,47
6410,2013-04-10 20:20:00+00,1,0,0,0.00000,0.00000,28
6410,2013-04-10 20:20:00+00,2,0,0,0.00000,0.00000,48
6451,2013-04-10 20:20:00+00,1,0,0,0.00000,0.00000,28
6451,2013-04-10 20:20:00+00,2,0,0,0.00000,0.00000,48
6477,2013-04-10 20:20:00+00,1,0,0,0.00000,0.00000,14
6477,2013-04-10 20:20:00+00,2,0,0,0.00000,0.00000,23
6234,2013-04-10 20:40:00+00,1,0.76418,2.18993,4.25483,5.95676,28
6234,2013-04-10 20:40:00+00,2,-0.27261,0.41090,0.07261,0.17426,48
6260,2013-04-10 20:40:00+00,1,6.80678,4.75578,7.92026,11.08836,28
6260,2013-04-10 20:40:00+00,2,8.49010,2.40986,0.89175,2.14020,48
6410,2013-04-10 20:40:00+00,1,0,0,0.00000,0.00000,28
6410,2013-04-10 20:40:00+00,2,0,0,0.00000,0.00000,48
6451,2013-04-10 20:40:00+00,1,0,0,0.00000,0.00000,28
6451,2013-04-10 20:40:00+00,2,0,0,0.00000,0.00000,48
6477,2013-04-10 20:40:00+00,1,0,0,0.00000,0.00000,7
6477,2013-04-10 20:40:00+00,2,0,0,0.00000,0.00000,12
6234,2013-04-10 21:00:00+00,1,0.64276,2.63183,4.22625,5.91676,28
6234,2013-04-10 21:00:00+00,2,-0.10243,0.06471,0.07405,0.17771,48
6260,2013-04-10 21:00:00+00,1,5.62357,3.53304,7.09900,9.93860,28
6260,2013-04-10 21:00:00+00,2,5.57475,3.61567,0.68148,1.63554,48
6410,2013-04-10 21:00:00+00,1,0,0,0.00000,0.00000,28
6410,2013-04-10 21:00:00+00,2,0,0,0.00000,0.00000,48
6451,2013-04-10 21:00:00+00,1,0,0,0.00000,0.00000,28
6451,2013-04-10 21:00:00+00,2,0,0,0.00000,0.00000,48
6477,2013-04-10 21:00:00+00,1,0,0,0.00000,0.00000,7
6477,2013-04-10 21:00:00+00,2,0,0,0.00000,0.00000,12
6234,2013-04-10 21:20:00+00,1,0.65117,3.01798,3.98223,5.57513,28
6234,2013-04-10 21:20:00+00,2,-0.05047,0.28501,0.07711,0.18506,48
6260,2013-04-10 21:20:00+00,1,5.21395,2.59622,7.55201,10.57281,28
6260,2013-04-10 21:20:00+00,2,7.53124,4.31059,1.04763,2.51432,48
6410,2013-04-10 21:20:00+00,1,0,0,0.00000,0.00000,28
6410,2013-04-10 21:20:00+00,2,0,0,0.00000,0.00000,48
6451,2013-04-10 21:20:00+00,1,0,0,0.00000,0.00000,28
6451,2013-04-10 21:20:00+00,2,0,0,0.00000,0.00000,48
6477,2013-04-10 21:20:00+00,1,0,0,0.00000,0.00000,14
6477,2013-04-10 21:20:00+00,2,0,0,0.00000,0.00000,24
6234,2013-04-10 21:40:00+00,1,0.86286,3.12306,4.22508,5.91511,28
6234,2013-04-10 21:40:00+00,2,-0.22377,0.23488,0.13739,0.32974,48
6260,2013-04-10 21:40:00+00,1,5.02214,2.38284,7.31370,10.23918,28
6260,2013-04-10 21:40:00+00,2,7.00666,4.04164,0.45226,1.08543,48
6410,2013-04-10 21:40:00+00,1,0,0,0.00000,0.00000,28
6410,2013-04-10 21:40:00+00,2,0,0,0.00000,0.00000,48
6451,2013-04-10 21:40:00+00,1,0,0,0.00000,0.00000,28
6451,2013-04-10 21:40:00+00,2,0,0,0.00000,0.00000,48
6477,2013-04-10 21:40:00+00,1,0,0,0.00000,0.00000,7
6477,2013-04-10 21:40:00+00,2,0,0,0.00000,0.00000,12
6234,2013-04-10 22:00:00+00,1,1.13071,2.97746,4.61073,6.45502,28
6234,2013-04-10 22:00:00+00,2,0.33879,0.43651,0.46271,1.11049,48
6260,2013-04-10 22:00:00+00,1,4.57277,2.64519,7.07192,9.90069,28
6260,2013-04-10 22:00:00+00,2,6.22613,4.09017,0.10264,0.24633,48
6410,2013-04-10 22:00:00+00,1,0,0,0.00000,0.00000,28
6410,2013-04-10 22:00:00+00,2,0,0,0.00000,0.00000,48
6451,2013-04-10 22:00:00+00,1,0,0,0.00000,0.00000,28
6451,2013-04-10 22:00:00+00,2,0,0,0.00000,0.00000,48
6477,2013-04-10 22:00:00+00,1,0,0,0.00000,0.00000,7
6477,2013-04-10 22:00:00+00,2,0,0,0.00000,0.00000,11
6234,2013-04-10 22:20:00+00,1,1.06380,2.69185,4.17850,5.84989,28
6234,2013-04-10 22:20:00+00,2,0.76781,0.71232,0.74079,1.77789,48
6260,2013-04-10 22:20:00+00,1,3.93271,3.11714,6.49250,9.08950,28
6260,2013-04-10 22:20:00+00,2,0,0,0.00000,0.00000,48
6410,2013-04-10 22:20:00+00,1,0,0,0.00000,0.00000,28
6410,2013-04-10 22:20:00+00,2,0,0,0.00000,0.00000,48
6451,2013-04-10 22:20:00+00,1,0,0,0.00000,0.00000,28
6451,2013-04-10 22:20:00+00,2,0,0,0.00000,0.00000,48
6477,2013-04-10 22:20:00+00,1,0,0,0.00000,0.00000,14
6477,2013-04-10 22:20:00+00,2,16.55945,3.33484,0.52696,1.26471,20
6234,2013-04-10 22:40:00+00,1,1.38522,2.61537,4.49513,6.29318,28
6234,2013-04-10 22:40:00+00,2,2.88341,1.21112,1.13592,2.72620,48
6260,2013-04-10 22:40:00+00,1,2.19502,4.09498,5.29876,7.41827,28
6260,2013-04-10 22:40:00+00,2,0,0,0.00000,0.00000,48
6410,2013-04-10 22:40:00+00,1,0,0,0.00000,0.00000,28
6410,2013-04-10 22:40:00+00,2,0,0,0.00000,0.00000,48
6451,2013-04-10 22:40:00+00,1,0,0,0.00000,0.00000,28
6451,2013-04-10 22:40:00+00,2,0,0,0.00000,0.00000,47
6477,2013-04-10 22:40:00+00,1,0,0,0.00000,0.00000,7
6477,2013-04-10 22:40:00+00,2,14.88995,5.08133,0.57853,1.38848,10
6234,2013-04-10 23:00:00+00,1,1.83470,2.43712,4.54428,6.36199,28
6234,2013-04-10 23:00:00+00,2,2.51827,0.93775,0.89875,2.15700,48
6260,2013-04-10 23:00:00+00,1,-0.96031,5.83910,3.40838,4.77174,28
6260,2013-04-10 23:00:00+00,2,0,0,0.00000,0.00000,48
6410,2013-04-10 23:00:00+00,1,0,0,0.00000,0.00000,28
6410,2013-04-10 23:00:00+00,2,0,0,0.00000,0.00000,48
6451,2013-04-10 23:00:00+00,1,0,0,0.00000,0.00000,21
6451,2013-04-10 23:00:00+00,2,0,0,0.00000,0.00000,32
6477,2013-04-10 23:00:00+00,1,0,0,0.00000,0.00000,7
6477,2013-04-10 23:00:00+00,2,14.86810,9.44049,0.78639,1.88734,9
6234,2013-04-10 23:20:00+00,1,1.91217,1.81888,4.56750,6.39450,28
6234,2013-04-10 23:20:00+00,2,5.86258,2.94502,0.77774,1.86658,48
6260,2013-04-10 23:20:00+00,1,-2.80634,6.57337,0.67359,0.94303,28
6260,2013-04-10 23:20:00+00,2,0,0,0.00000,0.00000,48
6410,2013-04-10 23:20:00+00,1,0,0,0.00000,0.00000,28
6410,2013-04-10 23:20:00+00,2,14.19390,9.13058,0.15163,0.36392,48
6451,2013-04-10 23:20:00+00,1,0,0,0.00000,0.00000,21
6451,2013-04-10 23:20:00+00,2,0,0,0.00000,0.00000,36
6477,2013-04-10 23:20:00+00,1,0,0,0.00000,0.00000,14
6477,2013-04-10 23:20:00+00,2,15.92890,9.38455,0.28186,0.67646,18
6234,2013-04-10 23:40:00+00,1,2.54371,1.98182,4.37866,6.13013,28
6234,2013-04-10 23:40:00+00,2,6.18614,4.25619,1.28376,3.08103,48
6260,2013-04-10 23:40:00+00,1,0,0,0.00000,0.00000,28
6260,2013-04-10 23:40:00+00,2,0,0,0.00000,0.00000,48
6410,2013-04-10 23:40:00+00,1,0,0,0.00000,0.00000,28
6410,2013-04-10 23:40:00+00,2,0,0,0.02598,0.06236,48
6451,2013-04-10 23:40:00+00,1,0,0,0.00000,0.00000,28
6451,2013-04-10 23:40:00+00,2,0,0,0.00000,0.00000,46
6477,2013-04-10 23:40:00+00,1,0,0,0.00000,0.00000,7
6477,2013-04-10 23:40:00+00,2,20.54174,7.97565,1.36423,3.27416,12
6234,2013-04-11 00:00:00+00,1,3.01727,2.13193,4.04751,5.66652,28
6234,2013-04-11 00:00:00+00,2,6.90585,4.66771,1.67220,4.01327,48
6260,2013-04-11 00:00:00+00,1,0,0,0.00000,0.00000,28
6260,2013-04-11 00:00:00+00,2,0,0,0.00000,0.00000,48
6410,2013-04-11 00:00:00+00,1,0,0,0.00000,0.00000,28
6410,2013-04-11 00:00:00+00,2,0,0,0.00000,0.00000,48
6451,2013-04-11 00:00:00+00,1,0,0,0.00000,0.00000,21
6451,2013-04-11 00:00:00+00,2,0,0,0.00000,0.00000,36
6477,2013-04-11 00:00:00+00,1,0,0,0.00000,0.00000,7
6477,2013-04-11 00:00:00+00,2,22.09210,8.07067,0.08937,0.21449,12
6234,2013-04-11 00:20:00+00,1,3.30833,2.99392,3.92194,5.49072,28
6234,2013-04-11 00:20:00+00,2,6.63663,4.87159,2.11458,5.07500,48
6260,2013-04-11 00:20:00+00,1,0,0,0.00000,0.00000,28
6260,2013-04-11 00:20:00+00,2,0,0,0.00000,0.00000,48
6410,2013-04-11 00:20:00+00,1,0,0,0.00000,0.00000,28
6410,2013-04-11 00:20:00+00,2,0,0,0.00000,0.00000,48
6451,2013-04-11 00:20:00+00,1,0,0,0.00000,0.00000,28
6451,2013-04-11 00:20:00+00,2,0,0,0.00000,0.00000,48
6477,2013-04-11 00:20:00+00,1,0,0,0.00000,0.00000,14
6477,2013-04-11 00:20:00+00,2,22.92420,8.63695,0.34428,0.82628,22
6234,2013-04-11 00:40:00+00,1,3.37364,3.40733,3.24790,4.54706,28
6234,2013-04-11 00:40:00+00,2,3.93315,3.64200,0.40543,0.97302,48
6260,2013-04-11 00:40:00+00,1,0,0,0.00000,0.00000,28
6260,2013-04-11 00:40:00+00,2,0,0,0.00000,0.00000,48
6410,2013-04-11 00:40:00+00,1,0,0,0.00000,0.00000,28
6410,2013-04-11 00:40:00+00,2,0,0,0.03809,0.09141,45
6451,2013-04-11 00:40:00+00,1,0,0,0.00000,0.00000,28
6451,2013-04-11 00:40:00+00,2,0,0,0.00000,0.00000,43
6477,2013-04-11 00:40:00+00,1,0,0,0.00000,0.00000,7
6477,2013-04-11 00:40:00+00,2,17.82346,8.51568,1.62512,3.90030,11
6234,2013-04-11 01:00:00+00,1,2.51183,3.67072,2.54750,3.56650,28
6234,2013-04-11 01:00:00+00,2,5.39152,4.73343,0.12750,0.30599,48
6260,2013-04-11 01:00:00+00,1,0,0,0.00000,0.00000,28
6260,2013-04-11 01:00:00+00,2,0,0,0.00000,0.00000,48
6410,2013-04-11 01:00:00+00,1,0,0,0.00000,0.00000,28
6410,2013-04-11 01:00:00+00,2,11.68482,8.73569,0.37108,0.89060,44
6451,2013-04-11 01:00:00+00,1,0,0,0.00000,0.00000,28
6451,2013-04-11 01:00:00+00,2,0,0,0.00000,0.00000,42
6477,2013-04-11 01:00:00+00,1,0,0,0.00000,0.00000,7
6477,2013-04-11 01:00:00+00,2,17.60430,6.70034,0.63021,1.51251,8
6234,2013-04-11 01:20:00+00,1,1.99671,4.17758,2.08336,2.91670,28
6234,2013-04-11 01:20:00+00,2,0,0,0.00000,0.00000,48
6260,2013-04-11 01:20:00+00,1,0,0,0.00000,0.00000,28
6260,2013-04-11 01:20:00+00,2,0,0,0.00000,0.00000,48
6410,2013-04-11 01:20:00+00,1,0,0,0.00000,0.00000,28
6410,2013-04-11 01:20:00+00,2,10.69386,8.17401,0.54551,1.30922,44
6451,2013-04-11 01:20:00+00,1,0,0,0.00000,0.00000,28
6451,2013-04-11 01:20:00+00,2,0,0,0.00000,0.00000,32
6477,2013-04-11 01:20:00+00,1,0,0,0.00000,0.00000,14
6477,2013-04-11 01:20:00+00,2,16.46492,7.97769,1.18832,2.85197,14
6234,2013-04-11 01:40:00+00,1,0.12331,4.89464,1.43596,2.01034,28
6234,2013-04-11 01:40:00+00,2,0,0,0.00000,0.00000,48
6260,2013-04-11 01:40:00+00,1,0,0,0.00000,0.00000,28
6260,2013-04-11 01:40:00+00,2,0,0,0.00000,0.00000,48
6410,2013-04-11 01:40:00+00,1,0,0,0.00000,0.00000,28
6410,2013-04-11 01:40:00+00,2,11.24348,7.24565,0.35839,0.86014,33
6451,2013-04-11 01:40:00+00,1,0,0,0.00000,0.00000,28
6451,2013-04-11 01:40:00+00,2,15.57646,11.07012,0.74902,1.79764,23
6477,2013-04-11 01:40:00+00,1,17.97990,10.38550,0.50872,0.71220,7
6477,2013-04-11 01:40:00+00,2,9.98366,2.05059,1.26918,3.04602,6
6234,2013-04-11 02:00:00+00,1,-2.99074,4.31567,0.99862,1.39807,28
6234,2013-04-11 02:00:00+00,2,0,0,0.00000,0.00000,48
6260,2013-04-11 02:00:00+00,1,0,0,0.00000,0.00000,28
6260,2013-04-11 02:00:00+00,2,14.62923,8.42923,0.33618,0.80684,48
6410,2013-04-11 02:00:00+00,1,0,0,0.00000,0.00000,28
6410,2013-04-11 02:00:00+00,2,11.35527,6.85693,0.17636,0.42327,35
6451,2013-04-11 02:00:00+00,1,10.96018,13.93492,16.66872,23.33621,28
